2020-04-30,EURUSD,1.086300
2020-05-30,EURRUB,78.548900
2020-05-30,USDRUB,70.752000
2020-05-30,EURUSD,1.110200
2020-06-30,EURRUB,78.681200
2020-06-30,USDRUB,69.951300
2020-06-30,EURUSD,1.124800
2020-07-31,EURRUB,86.253200
2020-07-31,USDRUB,73.363300
2020-07-31,EURUSD,1.175700
2020-08-29,EURRUB,88.744800
2020-08-29,USDRUB,74.638200
2020-08-29,EURUSD,1.189000
2020-09-30,EURRUB,93.023700
2020-09-30,USDRUB,79.684500
2020-09-30,EURUSD,1.167400
2020-10-31,EURRUB,92.628400
2020-10-31,USDRUB,79.332300
2020-10-31,EURUSD,1.167600
2020-11-28,EURRUB,90.462900
2020-11-28,USDRUB,75.859900
2020-11-28,EURUSD,1.192500
2020-12-31,EURRUB,90.682400
2020-12-31,USDRUB,73.875700
2020-12-31,EURUSD,1.227500
2021-01-30,EURRUB,92.296300
2021-01-30,USDRUB,76.252700
2021-01-30,EURUSD,1.210400
2021-02-27,EURRUB,90.374300
2021-02-27,USDRUB,74.437300
2021-02-27,EURUSD,1.214100
2021-03-31,EURRUB,88.882100
2021-03-31,USDRUB,75.702300
2021-03-31,EURUSD,1.174100
2021-04-30,EURRUB,90.151300
2021-04-30,USDRUB,74.382300
2021-04-30,EURUSD,1.211999
2021-05-29,EURRUB,89.673100
2021-05-29,USDRUB,73.587000
2021-05-29,EURUSD,1.218600
2021-06-30,EURRUB,86.202600
2021-06-30,USDRUB,72.372300
2021-06-30,EURUSD,1.191099
2021-07-31,EURRUB,86.991300
2021-07-31,USDRUB,73.138800
2021-07-31,EURUSD,1.189400
2021-08-31,EURRUB,86.810400
2021-08-31,USDRUB,73.574400
2021-08-31,EURUSD,1.179900
2021-09-30,EURRUB,84.875500
2021-09-30,USDRUB,72.760800
2021-09-30,EURUSD,1.166500
2021-10-30,EURRUB,82.289800
2021-10-30,USDRUB,70.520000
2021-10-30,EURUSD,1.166900
2021-11-30,EURRUB,84.482000
2021-11-30,USDRUB,74.981800
2021-11-30,EURUSD,1.126700
2021-12-31,EURRUB,84.069500
2021-12-31,USDRUB,74.292600
2021-12-31,EURUSD,1.131600
2022-01-29,EURRUB,86.641900
2022-01-29,USDRUB,77.817400
2022-01-29,EURUSD,1.113400
2022-02-26,EURRUB,93.599400
2022-02-26,USDRUB,83.548500
2022-02-26,EURUSD,1.120300
2022-03-31,EURRUB,93.696000
2022-03-31,USDRUB,84.085100
2022-03-31,EURUSD,1.114300
2022-04-30,EURRUB,74.558900
2022-04-30,USDRUB,71.023700
2022-04-30,EURUSD,1.049775
2022-05-31,EURRUB,64.717000
2022-05-31,USDRUB,63.097500
2022-05-31,EURUSD,1.025667
2022-06-30,EURRUB,53.858000
2022-06-30,USDRUB,51.158000
2022-06-30,EURUSD,1.052778
2022-07-30,EURRUB,62.569500
2022-07-30,USDRUB,61.310100
2022-07-30,EURUSD,1.020541
2022-08-31,EURRUB,60.575200
2022-08-31,USDRUB,60.367700
2022-08-31,EURUSD,1.003437
2022-09-30,EURRUB,55.406400
2022-09-30,USDRUB,57.413000
2022-09-30,EURUSD,0.965050
2022-10-29,EURRUB,61.132800
2022-10-29,USDRUB,61.534300
2022-10-29,EURUSD,0.993475
2022-11-30,EURRUB,63.388200
2022-11-30,USDRUB,61.074200
2022-11-30,EURUSD,1.037888
2022-12-31,EURRUB,75.655300
2022-12-31,USDRUB,70.337500
2022-12-31,EURUSD,1.075604
2023-01-31,EURRUB,75.779900
2023-01-31,USDRUB,69.592700
2023-01-31,EURUSD,1.088906
2023-02-28,EURRUB,79.623000
2023-02-28,USDRUB,75.432300
2023-02-28,EURUSD,1.055556
2023-03-31,EURRUB,83.763900
2023-03-31,USDRUB,77.086300
2023-03-31,EURUSD,1.086625
2023-04-29,EURRUB,88.371200
2023-04-29,USDRUB,80.509300
2023-04-29,EURUSD,1.097652
2023-05-31,EURRUB,86.511900
2023-05-31,USDRUB,80.687200
2023-05-31,EURUSD,1.072189
2023-06-30,EURRUB,95.105200
2023-06-30,USDRUB,87.034100
2023-06-30,EURUSD,1.092735
2023-07-29,EURRUB,99.958600
2023-07-29,USDRUB,90.978300
2023-07-29,EURUSD,1.098708
2023-08-31,EURRUB,104.449600
2023-08-31,USDRUB,95.928300
2023-08-31,EURUSD,1.088830
2023-09-30,EURRUB,103.163100
2023-09-30,USDRUB,97.414700
2023-09-30,EURUSD,1.059010
2023-10-31,EURRUB,98.616400
2023-10-31,USDRUB,93.243500
2023-10-31,EURUSD,1.057622
2023-11-30,EURRUB,97.650300
2023-11-30,USDRUB,88.884100
2023-11-30,EURUSD,1.098625
2023-12-30,EURRUB,99.191900
2023-12-30,USDRUB,89.688300
2023-12-30,EURUSD,1.105963
2024-01-31,EURRUB,96.789500
2024-01-31,USDRUB,89.288700
2024-01-31,EURUSD,1.084006
2024-02-29,EURRUB,99.450000
2024-02-29,USDRUB,91.869200
2024-02-29,EURUSD,1.082517
2024-03-30,EURRUB,99.529900
2024-03-30,USDRUB,92.366000
2024-03-30,EURUSD,1.077560
2024-04-28,EURRUB,98.027000
2024-04-28,USDRUB,91.779100
2024-04-28,EURUSD,1.068075
2024-05-31,EURRUB,97.134700
2024-05-31,USDRUB,89.786900
2024-05-31,EURUSD,1.081836
2024-06-29,EURRUB,92.418400
2024-06-29,USDRUB,85.748000
2024-06-29,EURUSD,1.077791
2024-07-31,EURRUB,93.294700
2024-07-31,USDRUB,86.330000
2024-07-31,EURUSD,1.080675
2024-08-31,EURRUB,100.762200
2024-08-31,USDRUB,91.186800
2024-08-31,EURUSD,1.105009
